j0,tau_b,tau_f
1.3762888625810397,-0.28457352582383544,0.09981480920894607
1.3758634217220826,-0.2893038729723685,0.10030231966169367
1.3757150939492628,-0.28043066487578966,0.10071049150942221
0.0,0.0,0.0
-0.0023784725347771505,0.039186108873915756,0.0
-0.002658310601570217,0.04142603405152083,0.0
-0.003098579945988907,0.04659350737578431,0.0
-0.002226806802241299,0.04885258285488211,0.0
-0.0003920576565027053,0.0502546769903726,0.0
-0.002318829262056473,0.05617758444032006,0.0
0.0073662580338880925,0.06177401913494881,0.0
-0.004874384362096862,0.05665632749582983,0.0
-0.0017769366924843175,0.0637911720360762,0.0
-0.004915386923206219,0.06534988605343037,0.0
-0.0076385288205453135,0.06885474846948607,0.0
-0.00625330014543124,0.07013122444069117,0.0
-0.0036536640351414462,0.07323598060130129,0.0
-0.010103567774422118,0.07771522549830934,0.0
-0.012466533639591642,0.07312586497031741,0.0
-0.007313757066640392,0.08077454334719884,0.0
-0.00614280558390116,0.08389498829804629,0.0
-0.0066811936051180965,0.08601239521037012,0.0
-0.006746957391593848,0.08839096936886412,0.0
-0.009131625922501978,0.08917471832414019,0.0
-0.02175030154016137,0.08252068364621816,0.0
-0.006929303973871963,0.09655517073478374,0.0
-0.013332302847857136,0.09342363144545138,0.0
-0.009880193109286969,0.0982217501359628,0.0
0.011929797362123889,0.11148826363106916,0.0
-0.02135290886447668,0.07711941707289802,0.0
-0.008529689611691538,0.10252976483779246,0.0
-0.009946649312079597,0.10470019151398446,0.0
-0.00845834282188207,0.10868530526124687,0.0
-0.011583058684057809,0.09166776603327284,0.0
0.006616386637385101,0.06629239941844389,0.0
-0.008519572026936355,0.10461673402536084,0.0
-0.018495614888062544,0.10315555478067988,0.0
-0.04338781555001485,0.10647782400212691,0.0
-0.006829343899994456,0.12794440225907996,0.0
-0.05224589279559193,0.09449387432691007,0.0
-0.0027194807396805727,0.1174665049139397,0.0
-0.028683171377489696,0.10235432525481278,0.0
-0.03163801035460286,0.10470060117787247,0.0
-0.05138198586488822,0.08528553479436596,0.0
-0.0420339182293598,0.09763237934805602,0.0
-0.04848174808766241,0.09480758768631858,0.0
-0.07221925441551018,0.07303503840224343,0.0
-0.067251575343145,0.09802012294812812,0.0
-0.07354920445076611,0.09359673511066073,0.0
-0.0560704184020248,0.1122141001133059,0.0
-0.0861992850597441,0.08712961545143116,0.0
-0.08501089045959513,0.08580215716070447,0.0
-0.0930196358003362,0.09973477463252797,0.0
-0.06353731023693854,0.08052828209486051,0.0
-0.1207861882647876,0.08848137115270069,0.0
-0.09339281821970266,0.07221515443234239,0.0
-0.11117752943429575,0.17874326238143112,0.0
-0.15872622160202354,0.006551733968270431,0.0
-0.11314618361287407,0.14183947723722667,0.0
-0.1403394562913718,0.08947957039424637,0.0
-0.14088168942123502,0.09466471540993857,0.0
-0.15823923114908212,0.0895110954388656,0.0
-0.2281088697420349,0.040001441492639365,0.0
-0.23471488999102047,0.11078793342752155,0.0
-0.24811011797964966,0.057864502429083586,0.0
-0.19757702790457188,0.08857278321462067,0.0
-0.20492672686221644,0.08704247315165503,0.0
-0.2210243767611549,0.08844112241774837,1.0099180750936891e-09
-0.23070694976468076,0.10239410611158443,-4.9075853780777834e-05
-0.24398235035505422,0.09803365787774965,0.0015297001018173737
-0.25042606885487356,0.096464919522532,0.0013035131274818923
-0.24348906778281315,0.13690105241626802,-0.00012737679829418388
-0.2670089432721549,0.10060414788502689,9.541218351690381e-05
-0.28304338070483936,0.0877979201220569,-0.0032514913641534804
-0.29056762916657897,0.062036704453779144,-0.002448848565942778
-0.2930816482878148,0.05597722042030758,0.002349310465395623
-0.3067837233800219,0.09424718237861877,9.148139857491819e-05
-0.314655243641937,0.09905120514872578,-0.0008118391538876798
-0.32352743987000093,0.10495448952288675,0.013306129946499823
-0.3485187999861713,0.09245288174497546,-0.015255922821211243
-0.3508384626229599,0.09878722314908828,-0.006190508770487213
-0.3343624120854353,0.12430983379185061,0.009738819837442255
-0.36578610061326344,0.10877490679016925,-0.013113547412520651
-0.36007477912865704,0.10518781587336434,-0.0038712241547500525
-0.387338058531365,0.11406644162927175,-0.01104406598813057
-0.37323041937042944,0.12140205296873319,-0.0023699811701286917
-0.43194227420902587,0.08079331380201893,-0.005886997157252457
-0.4645698941014113,0.048001776374917426,-0.009262655806689207
-0.3913776700414928,0.13466288919516956,-0.006187037229210546
-0.43246418425724187,0.11443635988446962,-0.008069744208683005
-0.42461324154695984,0.12799859449520076,-0.005484141196158514
-0.42227387165117614,0.1365699052181905,-0.010677675511298428
-0.44173591005668794,0.1458100882132385,-0.0043918140714064675
-0.49414257010672225,0.12888789182075774,-0.013928959693506235
-0.4398916178795768,0.15279027005306034,-0.009856805718300166
-0.4713108993361933,0.16167959737837617,-0.008855881674207922
-0.4711758413880792,0.17944376308302407,-0.015859105979150932
-0.481772134194595,0.15312870104082776,-0.01168210807615348
-0.5219822230941418,0.11382243789341828,-0.009726482365598107
-0.47294982697868215,0.19571192095497736,-0.01469232061405516
-0.528811602919177,0.14541526511303954,-0.029305493259812465
-0.5199319824479669,0.17113340642443595,-0.02180612842816269
-0.5331487404996931,0.15947942508394894,-0.01648093274297935
-0.5244613793517299,0.19814848193201823,-0.009090580520402607
-0.5173363322863149,0.17764101047153721,-0.02394934710423513
-0.5538748029105516,0.13503244612233328,-0.04330184805875585
-0.5397953946404263,0.18819594745593804,-0.0185361520512591
-0.5268976816836357,0.24334820137805008,0.008684450740285381
-0.653269859513254,0.03962582242896436,-0.11488306418148872
-0.5614186712117923,0.21876374367195695,-0.012989736078831509
-0.5976488182701208,0.16542914160121808,-0.04070332510650587
-0.5914305224081318,0.1944604567948242,-0.017681436292112572
-0.5656010769589178,0.21726425805089397,-0.022705998730998544
-0.5962376327232732,0.21033014351417023,-0.06095281193173226
-0.5764687591323536,0.2390230550550617,0.01531828520550486
-0.5991494228396732,0.26102072512704433,-0.04050588873667493
-0.6368541780072217,0.1611660028913775,-0.05037018124482984
-0.6270650982287407,0.21769704328467773,-0.04510321239573993
-0.6720291548845125,0.20603326494968618,-0.030911123487461133
-0.6407095165741339,0.2532715897700655,-0.0611815684881852
-0.6761013459339438,0.2168567091814566,-0.04550729872505599
-0.6484323604922793,0.24420856664733037,-0.026278886183680093
-0.6969002131749373,0.16036404659587333,-0.06400585448981626
-0.6809523698620978,0.22870633277231417,-0.05798959681915979
-0.6923775877936578,0.2313223087194653,-0.10926784832084499
-0.70290347892031,0.22051701494660847,-0.039311082673521014
-0.7083925748114932,0.27421051970577537,-0.07432166050781083
-0.7158049575584376,0.24786287486998998,-0.06476434795198809
-0.695686927435683,0.2611923350864724,-0.17746371661265434
-0.7428333646354683,0.22663404529813155,-0.024834499104523882
-0.7251631802527452,0.26185195223907465,-0.05025842684365974
-0.7813245862034062,0.2318804369432807,-0.09659064658649186
-0.7594277047549743,0.2518707564528692,-0.06820949620400067
-0.7877080151388327,0.2487332776202796,-0.08249899676494958
-0.8444428681599447,0.1320530326571164,-0.1366745847860784
-0.7941451687353644,0.4347352765175098,-0.03383772802105038
-0.8046376241784022,0.2532537783082489,-0.0923544147260221
-0.8993821861433087,0.21167224550329897,-0.09257349754913473
-0.8421588009232058,0.23597167523140192,-0.10738087827538342
-0.8156657814690031,0.22111249919305465,-0.11910149140703652
-0.886061806941522,0.24102817427357576,-0.10833617252122471
-0.8845486122481816,0.22300501405633594,-0.1253856399898723
-0.9180802360020834,0.23773127559157578,-0.12720430148931428
-0.8499126882384189,0.2111729027973297,-0.145962395265542
-0.922126320466532,0.26778863349363746,-0.147875595403472
-0.938075055785248,0.23548689302401726,-0.1545966342812714
-0.9410833632851261,0.228974397505984,-0.1382392722585261
-0.9697546619671964,0.23780582345504325,-0.18070996977333684
-0.9678870493672775,0.22236566827681753,-0.189866867237735
-1.0104932517521092,0.18311153716960388,-0.22762412865233728
-0.8327147095315013,0.24468812836175857,-0.1058185560509628
-1.0123303588263375,0.17118637717032925,-0.24654284968335105
-0.9401945452765403,0.2790125771014118,-0.15044225671090317
-0.9790735983870036,0.26335474844548423,-0.1646758525699473
-1.009135134842154,0.2748093329254668,-0.1726638698376822
-1.0284261688174943,0.27161650936875503,-0.1636967409822887
-1.0193095613113694,0.2804389309356263,-0.17172607517845034
-1.0444022006036373,0.27492676872498123,-0.17510350208264452
-1.0509956600671444,0.3080272432309054,-0.15836152824183122
-1.068838048051172,0.3080890510635944,-0.1780224680421346
-1.0820599181390853,0.30255606894655784,-0.1871250978903542
-1.1148199965684096,0.2912480229610992,-0.2144663574834264
-1.090911545702511,0.3210081183183888,-0.18122709904986323
-1.0981978100645051,0.3184058626918803,-0.17821361024061844
-1.0854448094117213,0.33919010965301294,-0.1590027788315259
-1.0884297021538223,0.34108136820047247,-0.1486353824148523
-1.1289445296696954,0.3223967812132855,-0.18770843745888519
-1.14293397266844,0.3337733626518495,-0.19475555601265646
-1.1155063852470448,0.40151791029690764,-0.15923890804809088
-1.2486678963838926,0.2963916678666578,-0.283902988396297
-1.1724131877789055,0.3438660714446466,-0.2005385214327286
-1.1907691124150688,0.3219834009466164,-0.2113595303209574
-1.270258159485612,0.27201055689213643,-0.28399749636586574
-1.2028506476373955,0.37281852588174996,-0.20497116212112587
-1.190915499313879,0.34381430483184283,-0.19693792448075936
-1.1967182404333698,0.400856345707723,-0.18821008094012845
-1.2393514053376484,0.3433337144670645,-0.21105511401250018
-1.2318316729472183,0.3808035228364778,-0.2287862799586075
-1.238361907989353,0.35633264783664725,-0.19277617475523812
-1.2577669619607454,0.3749755401637837,-0.21121149631445255
-1.3049653668668764,0.3366296440139157,-0.26133978510263967
-1.3266045698841822,0.37624492138235155,-0.19176671186282118
-1.3052839715579505,0.3686881114125148,-0.2245470179398505
-1.3077104954329382,0.34558101716915723,-0.24657855736715345
-1.3267107258532937,0.3963614764629142,-0.20990881324678412
-1.289692373190121,0.27252598862853955,-0.17838271513568316
-1.3161385926423463,0.3874511799163353,-0.20864403110323337
